date,brand,sales
14/11/21,Producto 17,"$1,167.27"
14/11/21,Producto 8,"$2,036.95"
14/11/21,Producto 16,$189.79
14/11/21,Producto 9,"$3,058.04"
14/11/21,Producto 5,"$2,414.95"
14/11/21,Producto 2,$443.85
14/11/21,Producto 10,$888.95
14/11/21,Producto 12,$466.27
14/11/21,Producto 1,$191.88
14/11/21,Producto 7,"$1,006.38"
14/11/21,Producto 6,"$3,698.22"
14/11/21,Producto 18,$779.17
15/11/21,Producto 3,$103.74
15/11/21,Producto 11,$79.96
15/11/21,Producto 15,$215.33
15/11/21,Producto 16,$181.80
15/11/21,Producto 9,"$1,914.77"
15/11/21,Producto 18,$517.45
15/11/21,Producto 6,"$2,237.22"
15/11/21,Producto 17,$586.73
15/11/21,Producto 14,"$1,505.38"
15/11/21,Producto 7,$655.59
15/11/21,Producto 1,$95.94
15/11/21,Producto 8,$957.48
15/11/21,Producto 12,$367.62
15/11/21,Producto 4,$139.93
15/11/21,Producto 2,$200.46
15/11/21,Producto 10,$540.66
15/11/21,Producto 5,"$1,310.16"
15/11/21,Producto 13,$112.93
16/11/21,Producto 2,$196.49
16/11/21,Producto 17,$577.64
16/11/21,Producto 10,$487.70
16/11/21,Producto 7,$715.06
16/11/21,Producto 8,"$1,117.32"
16/11/21,Producto 14,"$1,675.16"
16/11/21,Producto 13,$79.95
16/11/21,Producto 6,"$2,130.99"
16/11/21,Producto 18,$684.26
16/11/21,Producto 15,$125.90
16/11/21,Producto 4,$139.93
16/11/21,Producto 12,$458.53
16/11/21,Producto 5,"$1,690.42"
16/11/21,Producto 16,$136.35
16/11/21,Producto 3,$131.67
16/11/21,Producto 9,"$1,879.81"
16/11/21,Producto 1,$111.93
16/11/21,Producto 11,$159.92
17/11/21,Producto 18,$515.93
17/11/21,Producto 4,$319.84
17/11/21,Producto 12,$322.67
17/11/21,Producto 3,$179.55
17/11/21,Producto 13,$161.88
17/11/21,Producto 10,$943.32
17/11/21,Producto 2,$233.38
17/11/21,Producto 17,$846.39
17/11/21,Producto 14,"$1,807.87"
17/11/21,Producto 7,$655.10
17/11/21,Producto 9,"$2,450.91"
17/11/21,Producto 6,"$2,048.37"
17/11/21,Producto 8,"$1,092.84"
17/11/21,Producto 1,$247.81
17/11/21,Producto 15,$173.86
17/11/21,Producto 16,$166.81
17/11/21,Producto 5,"$2,724.02"
17/11/21,Producto 11,$179.91
18/11/21,Producto 14,"$1,866.47"
18/11/21,Producto 16,$198.78
18/11/21,Producto 18,$772.35
18/11/21,Producto 2,$150.32
18/11/21,Producto 13,$110.92
18/11/21,Producto 8,"$1,235.19"
18/11/21,Producto 15,$268.81
18/11/21,Producto 17,$766.47
18/11/21,Producto 11,$139.93
18/11/21,Producto 7,$910.96
18/11/21,Producto 10,"$1,044.25"
18/11/21,Producto 6,"$2,737.78"
18/11/21,Producto 9,"$3,095.20"
18/11/21,Producto 3,$127.68
18/11/21,Producto 1,$91.93
18/11/21,Producto 5,"$3,111.78"
18/11/21,Producto 4,$339.83
18/11/21,Producto 12,$494.27
19/11/21,Producto 18,"$1,011.41"
19/11/21,Producto 8,"$2,228.11"
19/11/21,Producto 2,$308.59
19/11/21,Producto 20,$1.70
19/11/21,Producto 7,"$1,441.09"
19/11/21,Producto 3,$179.55
19/11/21,Producto 12,$647.72
19/11/21,Producto 9,"$4,705.82"
19/11/21,Producto 6,"$4,462.97"
19/11/21,Producto 1,$379.72
19/11/21,Producto 17,"$1,753.81"
19/11/21,Producto 19,$15.99
19/11/21,Producto 11,$239.88
19/11/21,Producto 10,"$1,744.74"
19/11/21,Producto 4,$379.81
19/11/21,Producto 5,"$4,966.99"
19/11/21,Producto 13,$274.79
19/11/21,Producto 16,$164.82
19/11/21,Producto 15,$453.69
19/11/21,Producto 14,"$2,979.95"
20/11/21,Producto 2,$287.24
20/11/21,Producto 9,"$5,459.63"
20/11/21,Producto 12,$664.08
20/11/21,Producto 16,$313.65
20/11/21,Producto 14,"$3,390.91"
20/11/21,Producto 6,"$5,203.61"
20/11/21,Producto 13,$284.80
20/11/21,Producto 4,$639.68
20/11/21,Producto 11,$379.81
20/11/21,Producto 3,$159.60
20/11/21,Producto 8,"$2,055.32"
20/11/21,Producto 17,"$2,061.61"
20/11/21,Producto 7,"$1,262.24"
20/11/21,Producto 18,"$1,129.46"
20/11/21,Producto 5,"$6,930.12"
20/11/21,Producto 1,$275.80
20/11/21,Producto 15,$474.66
20/11/21,Producto 10,"$1,840.72"
21/11/21,Producto 7,"$1,404.64"
21/11/21,Producto 9,"$3,923.36"
21/11/21,Producto 8,"$1,734.80"
21/11/21,Producto 1,$215.84
21/11/21,Producto 4,$439.78
21/11/21,Producto 14,"$2,883.26"
21/11/21,Producto 17,"$1,123.25"
21/11/21,Producto 5,"$4,580.81"
21/11/21,Producto 10,"$1,742.25"
21/11/21,Producto 15,$393.71
21/11/21,Producto 12,$600.37
21/11/21,Producto 18,$916.71
21/11/21,Producto 13,$202.85
21/11/21,Producto 16,$235.74
21/11/21,Producto 11,$199.90
21/11/21,Producto 3,$167.58
21/11/21,Producto 6,"$4,238.92"
21/11/21,Producto 2,$256.02
22/11/21,Producto 13,$197.86
22/11/21,Producto 14,"$2,421.38"
22/11/21,Producto 17,"$1,061.26"
22/11/21,Producto 5,"$3,901.75"
22/11/21,Producto 1,$239.83
22/11/21,Producto 3,$167.58
22/11/21,Producto 8,"$1,416.50"
22/11/21,Producto 7,$956.41
22/11/21,Producto 18,$929.51
22/11/21,Producto 15,$399.70
22/11/21,Producto 4,$319.84
22/11/21,Producto 6,"$3,102.96"
22/11/21,Producto 9,"$4,004.23"
22/11/21,Producto 16,$324.14
22/11/21,Producto 2,$254.31
22/11/21,Producto 12,$533.45
22/11/21,Producto 11,$239.88
22/11/21,Producto 10,"$1,074.72"
23/11/21,Producto 18,"$1,053.86"
23/11/21,Producto 2,$221.45
23/11/21,Producto 13,$253.82
23/11/21,Producto 1,$235.82
23/11/21,Producto 16,$311.66
23/11/21,Producto 6,"$4,601.30"
23/11/21,Producto 14,"$3,536.37"
23/11/21,Producto 11,$219.89
23/11/21,Producto 10,"$2,047.51"
23/11/21,Producto 7,"$1,628.01"
23/11/21,Producto 8,"$1,769.79"
23/11/21,Producto 3,$131.67
23/11/21,Producto 15,$437.68
23/11/21,Producto 12,$545.44
23/11/21,Producto 5,"$5,716.91"
23/11/21,Producto 9,"$5,149.49"
23/11/21,Producto 17,"$1,300.13"
23/11/21,Producto 4,$459.77
24/11/21,Producto 15,$912.34
24/11/21,Producto 16,$394.06
24/11/21,Producto 13,$381.73
24/11/21,Producto 5,"$10,629.29"
24/11/21,Producto 14,"$5,717.11"
24/11/21,Producto 19,$15.99
24/11/21,Producto 10,"$2,881.47"
24/11/21,Producto 9,"$8,979.31"
24/11/21,Producto 1,$519.63
24/11/21,Producto 12,$925.05
24/11/21,Producto 11,$379.81
24/11/21,Producto 4,$659.67
24/11/21,Producto 8,"$2,832.00"
24/11/21,Producto 2,$383.00
24/11/21,Producto 7,"$2,459.49"
24/11/21,Producto 6,"$7,623.25"
24/11/21,Producto 17,"$2,380.32"
24/11/21,Producto 3,$195.51
24/11/21,Producto 18,"$1,894.82"
25/11/21,Producto 12,$834.15
25/11/21,Producto 10,"$2,418.37"
25/11/21,Producto 17,"$1,638.88"
25/11/21,Producto 2,$312.18
25/11/21,Producto 1,$371.73
25/11/21,Producto 6,"$6,123.58"
25/11/21,Producto 13,$196.86
25/11/21,Producto 4,$479.76
25/11/21,Producto 18,"$1,251.16"
25/11/21,Producto 8,"$2,499.87"
25/11/21,Producto 11,$279.86
25/11/21,Producto 5,"$7,507.90"
25/11/21,Producto 3,$207.48
25/11/21,Producto 9,"$7,125.37"
25/11/21,Producto 7,"$1,556.07"
25/11/21,Producto 16,$118.37
25/11/21,Producto 15,$241.81
25/11/21,Producto 14,"$3,917.10"
26/11/21,Producto 14,"$2,338.00"
26/11/21,Producto 17,"$1,184.19"
26/11/21,Producto 3,$163.59
26/11/21,Producto 13,$203.86
26/11/21,Producto 16,$219.26
26/11/21,Producto 5,"$3,872.30"
26/11/21,Producto 1,$299.78
26/11/21,Producto 6,"$3,390.40"
26/11/21,Producto 15,$383.74
26/11/21,Producto 9,"$3,442.70"
26/11/21,Producto 2,$226.39
26/11/21,Producto 12,$461.53
26/11/21,Producto 8,"$1,292.41"
26/11/21,Producto 11,$199.90
26/11/21,Producto 7,$891.46
26/11/21,Producto 18,$799.24
26/11/21,Producto 10,"$1,501.94"
26/11/21,Producto 4,$379.81
27/11/21,Producto 4,$199.90
27/11/21,Producto 11,$199.90
27/11/21,Producto 5,"$4,012.22"
27/11/21,Producto 10,"$1,666.29"
27/11/21,Producto 8,"$1,737.95"
27/11/21,Producto 18,$823.63
27/11/21,Producto 3,$139.65
27/11/21,Producto 15,$243.82
27/11/21,Producto 2,$281.23
27/11/21,Producto 16,$188.79
27/11/21,Producto 7,"$1,120.31"
27/11/21,Producto 1,$327.79
27/11/21,Producto 6,"$3,722.43"
27/11/21,Producto 13,$137.90
27/11/21,Producto 9,"$4,062.27"
27/11/21,Producto 12,$592.39
27/11/21,Producto 14,"$2,495.84"
27/11/21,Producto 17,$836.41
28/11/21,Producto 18,$823.28
28/11/21,Producto 21,$15.98
28/11/21,Producto 7,$738.54
28/11/21,Producto 6,"$2,877.03"
28/11/21,Producto 11,$179.91
28/11/21,Producto 15,$242.83
28/11/21,Producto 12,$525.46
28/11/21,Producto 1,$107.93
28/11/21,Producto 13,$150.89
28/11/21,Producto 3,$155.61
28/11/21,Producto 16,$180.80
28/11/21,Producto 4,$324.84
28/11/21,Producto 2,$251.71
28/11/21,Producto 5,"$3,059.37"
28/11/21,Producto 9,"$2,369.36"
28/11/21,Producto 14,"$1,886.64"
28/11/21,Producto 17,$943.35
28/11/21,Producto 8,"$1,161.42"
28/11/21,Producto 10,$827.40
29/11/21,Producto 10,$892.33
29/11/21,Producto 3,$175.56
29/11/21,Producto 11,$79.96
29/11/21,Producto 17,$483.66
29/11/21,Producto 15,$166.88
29/11/21,Producto 13,$43.97
29/11/21,Producto 4,$139.93
29/11/21,Producto 6,"$1,973.48"
29/11/21,Producto 12,$421.57
29/11/21,Producto 16,$67.93
29/11/21,Producto 7,$474.72
29/11/21,Producto 8,$779.94
29/11/21,Producto 2,$187.51
29/11/21,Producto 1,$183.88
29/11/21,Producto 14,"$1,444.14"
29/11/21,Producto 9,"$1,990.63"
29/11/21,Producto 5,"$1,773.74"
29/11/21,Producto 18,$655.13
30/11/21,Producto 18,$610.53
30/11/21,Producto 11,$99.95
30/11/21,Producto 9,"$2,047.56"
30/11/21,Producto 16,$200.79
30/11/21,Producto 10,$948.30
30/11/21,Producto 3,$119.70
30/11/21,Producto 8,$944.29
30/11/21,Producto 4,$159.92
30/11/21,Producto 7,$529.67
30/11/21,Producto 17,$707.49
30/11/21,Producto 2,$190.18
30/11/21,Producto 12,$360.89
30/11/21,Producto 1,$207.86
30/11/21,Producto 13,$75.94
30/11/21,Producto 6,"$1,945.58"
30/11/21,Producto 14,"$1,457.88"
30/11/21,Producto 5,"$1,788.73"
01/12/21,Producto 8,$815.66
01/12/21,Producto 14,"$1,585.10"
01/12/21,Producto 6,"$1,972.21"
01/12/21,Producto 16,$222.77
01/12/21,Producto 3,$159.60
01/12/21,Producto 11,$119.94
01/12/21,Producto 1,$44.97
01/12/21,Producto 18,$638.00
01/12/21,Producto 9,"$1,971.72"
01/12/21,Producto 7,$754.56
01/12/21,Producto 10,$431.71
01/12/21,Producto 4,$239.88
01/12/21,Producto 17,$661.57
01/12/21,Producto 5,"$1,308.14"
01/12/21,Producto 13,$49.97
01/12/21,Producto 12,$358.39
01/12/21,Producto 2,$240.35
02/12/21,Producto 13,$108.93
02/12/21,Producto 4,$159.92
02/12/21,Producto 8,"$1,108.84"
02/12/21,Producto 12,$279.47
02/12/21,Producto 6,"$2,168.31"
02/12/21,Producto 9,"$2,312.50"
02/12/21,Producto 10,$401.74
02/12/21,Producto 17,$599.61
02/12/21,Producto 2,$251.31
02/12/21,Producto 14,"$1,721.82"
02/12/21,Producto 11,$179.91
02/12/21,Producto 16,$128.74
02/12/21,Producto 3,$75.81
02/12/21,Producto 7,$685.60
02/12/21,Producto 5,"$1,640.43"
02/12/21,Producto 18,$632.84
02/12/21,Producto 1,$119.92
03/12/21,Producto 11,$279.86
03/12/21,Producto 3,$111.72
03/12/21,Producto 6,"$3,818.14"
03/12/21,Producto 8,"$1,509.93"
03/12/21,Producto 10,"$1,215.70"
03/12/21,Producto 16,$306.68
03/12/21,Producto 17,"$1,129.27"
03/12/21,Producto 7,"$1,091.35"
03/12/21,Producto 5,"$2,856.14"
03/12/21,Producto 9,"$3,357.80"
03/12/21,Producto 2,$246.33
03/12/21,Producto 1,$164.89
03/12/21,Producto 13,$137.91
03/12/21,Producto 20,$9.99
03/12/21,Producto 14,"$2,527.43"
03/12/21,Producto 12,$606.64
03/12/21,Producto 4,$339.83
03/12/21,Producto 18,$828.81
04/12/21,Producto 18,"$1,145.64"
04/12/21,Producto 2,$307.19
04/12/21,Producto 16,$277.38
04/12/21,Producto 3,$163.59
04/12/21,Producto 12,$569.42
04/12/21,Producto 5,"$3,488.74"
04/12/21,Producto 10,"$1,080.29"
04/12/21,Producto 7,"$1,423.14"
04/12/21,Producto 14,"$2,917.17"
04/12/21,Producto 6,"$4,691.25"
04/12/21,Producto 19,$27.98
04/12/21,Producto 8,"$1,770.96"
04/12/21,Producto 11,$259.87
04/12/21,Producto 9,"$4,101.36"
04/12/21,Producto 1,$254.83
04/12/21,Producto 17,"$1,056.31"
04/12/21,Producto 13,$107.93
04/12/21,Producto 4,$419.79
05/12/21,Producto 16,$261.73
05/12/21,Producto 7,$993.90
05/12/21,Producto 14,"$2,207.38"
05/12/21,Producto 13,$77.95
05/12/21,Producto 1,$149.90
05/12/21,Producto 3,$183.54
05/12/21,Producto 12,$532.21
05/12/21,Producto 18,$649.25
05/12/21,Producto 5,"$1,891.78"
05/12/21,Producto 2,$281.23
05/12/21,Producto 6,"$2,934.04"
05/12/21,Producto 11,$219.89
05/12/21,Producto 4,$419.79
05/12/21,Producto 17,"$1,014.34"
05/12/21,Producto 9,"$2,785.18"
05/12/21,Producto 10,$610.60
05/12/21,Producto 8,"$1,604.85"
06/12/21,Producto 13,$105.93
06/12/21,Producto 1,$74.95
06/12/21,Producto 18,$679.64
06/12/21,Producto 11,$99.95
06/12/21,Producto 6,"$1,979.78"
06/12/21,Producto 17,$449.71
06/12/21,Producto 4,$159.92
06/12/21,Producto 14,"$1,339.06"
06/12/21,Producto 3,$143.64
06/12/21,Producto 16,$94.90
06/12/21,Producto 9,"$1,842.77"
06/12/21,Producto 12,$415.58
06/12/21,Producto 5,"$1,218.71"
06/12/21,Producto 2,$203.45
06/12/21,Producto 7,$522.19
06/12/21,Producto 8,$970.48
06/12/21,Producto 10,$529.15
07/12/21,Producto 5,"$1,326.14"
07/12/21,Producto 10,$536.65
07/12/21,Producto 14,"$1,377.23"
07/12/21,Producto 18,$608.38
07/12/21,Producto 12,$266.73
07/12/21,Producto 8,$860.11
07/12/21,Producto 7,$711.57
07/12/21,Producto 1,$119.92
07/12/21,Producto 6,"$1,837.30"
07/12/21,Producto 2,$160.48
07/12/21,Producto 17,$384.75
07/12/21,Producto 16,$196.79
07/12/21,Producto 9,"$1,568.97"
07/12/21,Producto 3,$127.68
07/12/21,Producto 4,$199.90
07/12/21,Producto 13,$47.97
07/12/21,Producto 11,$59.97
08/12/21,Producto 10,$557.62
08/12/21,Producto 12,$316.68
08/12/21,Producto 18,$552.18
08/12/21,Producto 17,$630.57
08/12/21,Producto 11,$119.94
08/12/21,Producto 7,$591.65
08/12/21,Producto 6,"$2,157.85"
08/12/21,Producto 9,"$2,081.62"
08/12/21,Producto 16,$120.89
08/12/21,Producto 4,$239.88
08/12/21,Producto 3,$63.84
08/12/21,Producto 1,$237.83
08/12/21,Producto 5,"$1,605.93"
08/12/21,Producto 8,"$1,007.20"
08/12/21,Producto 14,"$1,594.83"
08/12/21,Producto 2,$182.49
08/12/21,Producto 13,$133.91
09/12/21,Producto 11,$59.97
09/12/21,Producto 17,$675.54
09/12/21,Producto 12,$393.44
09/12/21,Producto 2,$230.39
09/12/21,Producto 10,$533.63
09/12/21,Producto 4,$179.91
09/12/21,Producto 6,"$2,330.44"
09/12/21,Producto 18,$602.87
09/12/21,Producto 16,$190.47
09/12/21,Producto 14,"$1,713.77"
09/12/21,Producto 9,"$2,258.52"
09/12/21,Producto 1,$69.95
09/12/21,Producto 8,"$1,031.11"
09/12/21,Producto 5,"$1,828.28"
09/12/21,Producto 13,$107.93
09/12/21,Producto 3,$139.65
09/12/21,Producto 7,$669.59
10/12/21,Producto 10,"$1,814.74"
10/12/21,Producto 4,$959.52
10/12/21,Producto 16,$349.64
10/12/21,Producto 11,$419.79
10/12/21,Producto 6,"$7,905.56"
10/12/21,Producto 12,"$1,104.38"
10/12/21,Producto 7,"$2,965.20"
10/12/21,Producto 13,$347.76
10/12/21,Producto 2,$582.41
10/12/21,Producto 1,$307.78
10/12/21,Producto 18,"$1,568.70"
10/12/21,Producto 3,$331.17
10/12/21,Producto 17,"$2,520.48"
10/12/21,Producto 8,"$2,646.22"
10/12/21,Producto 9,"$7,165.20"
10/12/21,Producto 14,"$4,985.90"
10/12/21,Producto 5,"$6,712.53"
11/12/21,Producto 14,"$3,187.94"
11/12/21,Producto 4,$359.82
11/12/21,Producto 18,$921.38
11/12/21,Producto 13,$183.87
11/12/21,Producto 12,$691.56
11/12/21,Producto 5,"$3,379.24"
11/12/21,Producto 7,"$1,349.20"
11/12/21,Producto 8,"$1,938.47"
11/12/21,Producto 10,"$1,120.23"
11/12/21,Producto 16,$263.72
11/12/21,Producto 6,"$4,450.90"
11/12/21,Producto 17,"$1,431.03"
11/12/21,Producto 11,$195.91
11/12/21,Producto 9,"$4,706.69"
11/12/21,Producto 1,$237.83
11/12/21,Producto 3,$207.48
11/12/21,Producto 2,$368.01
12/12/21,Producto 9,"$2,936.06"
12/12/21,Producto 16,$143.85
12/12/21,Producto 12,$446.55
12/12/21,Producto 18,$686.61
12/12/21,Producto 5,"$1,963.68"
12/12/21,Producto 1,$186.87
12/12/21,Producto 11,$119.94
12/12/21,Producto 8,"$1,054.07"
12/12/21,Producto 17,$897.38
12/12/21,Producto 10,$769.48
12/12/21,Producto 2,$310.17
12/12/21,Producto 14,"$2,243.84"
12/12/21,Producto 4,$419.79
12/12/21,Producto 7,"$1,234.27"
12/12/21,Producto 3,$155.61
12/12/21,Producto 6,"$2,956.47"
12/12/21,Producto 13,$86.94
13/12/21,Producto 8,$782.04
13/12/21,Producto 12,$361.39
13/12/21,Producto 2,$209.43
13/12/21,Producto 20,$19.98
13/12/21,Producto 7,$464.72
13/12/21,Producto 16,$83.91
13/12/21,Producto 9,"$1,625.94"
13/12/21,Producto 6,"$1,997.47"
13/12/21,Producto 13,$85.94
13/12/21,Producto 17,$355.76
13/12/21,Producto 18,$518.72
13/12/21,Producto 10,$758.48
13/12/21,Producto 14,"$1,908.99"
13/12/21,Producto 1,$139.90
13/12/21,Producto 5,"$1,614.42"
13/12/21,Producto 4,$79.96
13/12/21,Producto 11,$99.95
13/12/21,Producto 3,$87.78
14/12/21,Producto 6,"$1,621.23"
14/12/21,Producto 14,"$1,636.55"
14/12/21,Producto 1,$55.96
14/12/21,Producto 18,$487.16
14/12/21,Producto 4,$99.95
14/12/21,Producto 5,"$1,614.94"
14/12/21,Producto 7,$566.66
14/12/21,Producto 10,$572.60
14/12/21,Producto 17,$313.78
14/12/21,Producto 12,$409.58
14/12/21,Producto 8,$902.90
14/12/21,Producto 3,$151.62
14/12/21,Producto 11,$99.95
14/12/21,Producto 9,"$1,893.74"
14/12/21,Producto 2,$183.50
14/12/21,Producto 16,$195.79
14/12/21,Producto 13,$44.97
15/12/21,Producto 14,"$1,667.20"
15/12/21,Producto 8,"$1,010.61"
15/12/21,Producto 1,$125.91
15/12/21,Producto 13,$85.94
15/12/21,Producto 16,$141.85
15/12/21,Producto 4,$99.95
15/12/21,Producto 2,$196.48
15/12/21,Producto 9,"$2,292.45"
15/12/21,Producto 5,"$1,988.65"
15/12/21,Producto 7,$920.44
15/12/21,Producto 11,$59.97
15/12/21,Producto 3,$123.69
15/12/21,Producto 18,$678.45
15/12/21,Producto 17,$437.70
15/12/21,Producto 12,$412.09
15/12/21,Producto 6,"$2,270.78"
15/12/21,Producto 10,$597.58
16/12/21,Producto 10,$752.47
16/12/21,Producto 5,"$2,423.86"
16/12/21,Producto 2,$185.50
16/12/21,Producto 8,"$1,189.78"
16/12/21,Producto 11,$119.94
16/12/21,Producto 12,$476.27
16/12/21,Producto 14,"$1,924.45"
16/12/21,Producto 3,$111.72
16/12/21,Producto 4,$259.87
16/12/21,Producto 6,"$2,467.88"
16/12/21,Producto 16,$150.51
16/12/21,Producto 17,$990.33
16/12/21,Producto 18,$767.30
16/12/21,Producto 19,$15.99
16/12/21,Producto 1,$41.97
16/12/21,Producto 13,$87.94
16/12/21,Producto 9,"$2,982.25"
16/12/21,Producto 7,$774.54
17/12/21,Producto 19,$13.99
17/12/21,Producto 9,"$4,058.26"
17/12/21,Producto 18,$791.85
17/12/21,Producto 17,$977.33
17/12/21,Producto 10,"$1,262.12"
17/12/21,Producto 12,$504.24
17/12/21,Producto 2,$261.29
17/12/21,Producto 3,$107.73
17/12/21,Producto 4,$279.86
17/12/21,Producto 11,$199.90
17/12/21,Producto 5,"$4,003.30"
17/12/21,Producto 6,"$4,117.83"
17/12/21,Producto 14,"$2,843.44"
17/12/21,Producto 7,"$1,313.71"
17/12/21,Producto 8,"$1,670.76"
17/12/21,Producto 13,$220.85
17/12/21,Producto 1,$125.91
17/12/21,Producto 16,$303.03
18/12/21,Producto 16,$349.63
18/12/21,Producto 6,"$4,600.62"
18/12/21,Producto 9,"$5,078.85"
18/12/21,Producto 13,$243.83
18/12/21,Producto 14,"$3,060.76"
18/12/21,Producto 12,$439.31
18/12/21,Producto 17,"$1,243.15"
18/12/21,Producto 1,$181.87
18/12/21,Producto 10,"$1,289.09"
18/12/21,Producto 11,$179.91
18/12/21,Producto 3,$203.49
18/12/21,Producto 18,"$1,104.19"
18/12/21,Producto 8,"$1,924.85"
18/12/21,Producto 4,$259.87
18/12/21,Producto 7,"$1,589.55"
18/12/21,Producto 2,$292.60
18/12/21,Producto 5,"$5,448.83"
19/12/21,Producto 5,"$3,315.24"
19/12/21,Producto 8,"$1,382.98"
19/12/21,Producto 1,$125.91
19/12/21,Producto 3,$91.77
19/12/21,Producto 12,$525.06
19/12/21,Producto 6,"$3,695.93"
19/12/21,Producto 7,$893.47
19/12/21,Producto 9,"$3,336.77"
19/12/21,Producto 2,$233.10
19/12/21,Producto 17,$875.41
19/12/21,Producto 14,"$2,592.02"
19/12/21,Producto 11,$179.91
19/12/21,Producto 10,$710.00
19/12/21,Producto 4,$199.90
19/12/21,Producto 13,$191.87
19/12/21,Producto 16,$224.77
19/12/21,Producto 18,$854.63
20/12/21,Producto 8,"$1,155.39"
20/12/21,Producto 4,$219.89
20/12/21,Producto 12,$422.57
20/12/21,Producto 6,"$2,757.04"
20/12/21,Producto 9,"$2,809.10"
20/12/21,Producto 3,$143.64
20/12/21,Producto 13,$145.91
20/12/21,Producto 11,$79.96
20/12/21,Producto 14,"$1,978.19"
20/12/21,Producto 16,$251.74
20/12/21,Producto 17,$676.54
20/12/21,Producto 1,$167.88
20/12/21,Producto 18,$720.41
20/12/21,Producto 2,$224.39
20/12/21,Producto 10,$711.49
20/12/21,Producto 5,"$2,709.15"
20/12/21,Producto 7,$895.44
21/12/21,Producto 10,$862.39
21/12/21,Producto 14,"$2,520.45"
21/12/21,Producto 17,$773.47
21/12/21,Producto 3,$87.78
21/12/21,Producto 13,$240.83
21/12/21,Producto 18,$900.58
21/12/21,Producto 2,$176.21
21/12/21,Producto 11,$119.94
21/12/21,Producto 12,$441.47
21/12/21,Producto 5,"$2,802.11"
21/12/21,Producto 6,"$3,323.95"
21/12/21,Producto 7,$814.51
21/12/21,Producto 16,$210.78
21/12/21,Producto 21,$7.99
21/12/21,Producto 8,"$1,394.98"
21/12/21,Producto 9,"$3,082.88"
21/12/21,Producto 1,$83.94
21/12/21,Producto 4,$259.87
22/12/21,Producto 10,$927.34
22/12/21,Producto 12,$527.51
22/12/21,Producto 5,"$4,244.11"
22/12/21,Producto 11,$179.91
22/12/21,Producto 9,"$4,197.96"
22/12/21,Producto 4,$279.86
22/12/21,Producto 3,$143.64
22/12/21,Producto 2,$239.36
22/12/21,Producto 1,$181.87
22/12/21,Producto 16,$280.38
22/12/21,Producto 18,$898.23
22/12/21,Producto 13,$134.91
22/12/21,Producto 6,"$4,156.05"
22/12/21,Producto 14,"$3,378.94"
22/12/21,Producto 7,"$1,486.09"
22/12/21,Producto 17,$956.36
22/12/21,Producto 8,"$2,043.29"
23/12/21,Producto 8,"$2,836.69"
23/12/21,Producto 5,"$7,020.25"
23/12/21,Producto 9,"$6,135.67"
23/12/21,Producto 10,"$1,630.85"
23/12/21,Producto 7,"$1,609.52"
23/12/21,Producto 18,"$1,482.14"
23/12/21,Producto 2,$353.05
23/12/21,Producto 4,$339.83
23/12/21,Producto 13,$147.90
23/12/21,Producto 11,$359.82
23/12/21,Producto 1,$223.84
23/12/21,Producto 17,"$1,673.86"
23/12/21,Producto 14,"$4,640.55"
23/12/21,Producto 12,$811.68
23/12/21,Producto 20,$1.70
23/12/21,Producto 16,$404.58
23/12/21,Producto 3,$175.56
23/12/21,Producto 6,"$6,184.25"
24/12/21,Producto 4,$559.72
